centroid_x,centroid_y,radius_500
385400.3314653135,65553.89784359754,
385851.7862029806,65899.59306191663,
385677.8283789265,64673.835469875456,
386082.81597957335,66607.95367452138,
385477.3496219988,65790.02963708171,
386061.5958493823,64465.6721743714,
386101.41336925945,65972.63632461862,
385582.22902272287,65073.1048468161,
385649.95815373055,65626.93974459702,
385630.02798066207,64873.473120378614,
385429.55615255685,65989.6346541741,
385506.5717920779,66225.75448730281,
385831.866189876,65146.147458384796,
385602.16125974705,65826.55058274211,
386100.104664072,64583.75703367247,
385391.0475930173,65871.57251249041,
385842.4927039844,66217.25856779386,
391058.50051564694,71480.75669514466,
390647.0202819173,58432.65223206012,
387191.963233332,61697.968696398144,
387783.5174544234,68707.3309945671,
392136.51939158235,59189.063182786515,
388364.65423824894,63216.454557141275,
386957.72045343014,68252.11956340494,
391089.3318945564,59096.64835483551,
388225.559566411,69370.53057526558,
383231.0394896876,73778.00362031894,
390639.3979672684,61530.78225684438,
388238.6904012657,61790.431274953844,92.1583698069589
387371.81030138384,69867.96164410296,145.0
388929.6058264616,61137.53093661666,
388190.4216429886,73416.1608487053,
379847.11046756315,74813.68068003556,
390198.0836684664,62256.73541410922,
390596.8699255699,70064.53601666467,162.0
392827.9235820269,58535.78515143548,
389660.09853674343,61992.48562459414,
388048.4175024044,63978.68585227034,
391038.84070069814,70727.71166335758,
388462.5411634465,65595.43310532432,
390022.5731647648,72458.42358426888,
387636.5521811669,65140.11918180657,
392194.6305587976,60061.44425441651,
391445.2106742287,59842.25297466979,
386393.3915103692,70328.80822878434,
392608.5438092673,61679.212494688276,
384121.1715443172,72011.54844535392,
389491.3381358586,67712.16719730844,81.94877659580351
391389.5217151734,63139.631779735915,
392079.91642996937,61096.987584430215,
385091.3734158628,73255.82158844393,163.18946417107023
390096.68999056995,68530.05555068953,81.41282340209709
388410.31454665575,60237.425884468335,
384563.1573568536,72674.42172738758,
389050.29820596287,68437.40203685005,
392308.6253759217,57635.289477057704,
386519.4417767133,71753.1796324522,171.5408785566597
381877.45197760465,72741.68768721682,
389418.7277579132,60211.69660573698,
386783.86546550645,67026.67347808892,
388307.4551481355,63733.951367506575,
389796.28859240323,64490.058249703725,
383928.66823213536,71421.67463177284,71.50095884115235
388072.73939591896,70286.60954106368,39.50006280984818
381631.43604514655,75442.76198408162,
389340.42952111876,71404.86741066969,
390133.29488571576,65870.64643071782,
382816.74037356843,72163.18207023953,
380221.2060268261,74923.21366891082,
388802.7905117798,71140.76053406972,142.0
390928.5189405708,63111.63752425168,
382203.92445659364,73050.61520233504,
390142.6821813788,65552.91574042017,
390775.439568164,64028.594495996585,
389297.8997067897,65733.03604309299,
385780.12594584725,71216.61129101754,
390268.45222224644,66978.35600312226,58.99999999999999
392116.8962916459,58434.78437715584,
386578.2618340873,62586.99854754296,
389740.0121937423,66396.48379413295,
391588.1553374856,57852.38730752089,
386344.3110389759,69140.22978168176,71.0
387612.0630023407,70258.52554232051,38.814676498212535
390648.79906508315,61212.86361063746,
388938.9698722508,60819.61596503501,
388199.7617905128,73098.76971825521,
383344.9729887965,72744.57126366805,
390207.4746760636,61938.85240515278,
391542.6545583853,62222.54238714153,
392837.3743471711,58217.7151926189,
389669.47797579825,61674.59787934787,
391048.24465581105,70410.17409974584,
390031.95386136154,72140.97064155464,
387645.88548513263,64822.38730354513,
390830.9880748519,60731.676052785406,
385589.0094382527,72014.3985224254,
388877.64135406126,68600.43334155268,
392089.34923428186,60779.03378436006,
384543.1835365356,71921.67599114671,
389482.9632213019,69418.22714113364,93.0
391040.56951587176,57906.13341163593,
386030.9788900922,72677.30908037841,
388436.6772009314,69325.55319004122,
386742.8675440046,64130.88253161467,
388793.4359793475,71458.24097016882,
392318.0653843932,57317.18789438239,
380833.73764316307,74036.10511482788,
387719.3483470789,72317.85146999346,127.98839517468238
390157.72027444956,59358.77518211613,
390888.29616966355,60213.921347555945,
393307.406081333,56536.84637885699,
389475.9832592729,59693.93258266848,
386793.17898199527,66709.03080255717,
389776.5584713818,63736.363867905595,
389248.00497159804,63154.31952064062,
383937.916735183,71104.25013162842,76.00205168054453
389541.1774275808,70289.37705122906,
381640.63196958206,75125.53349810197,
388792.37563451525,70070.22017564163,165.85106396250535
380230.37154599244,74605.9800839976,
390271.2248107883,71143.57645230243,
390435.70842524566,58477.78210414809,
390937.92533878953,62793.7817529944,
382213.13434861024,72733.27949758193,
389331.063434329,71722.34310115397,
390784.8420428456,63710.778980256255,
382244.0943601456,74555.68056237279,
385789.4149371562,70899.15628979115,
382627.4639138791,74347.95223163883,
390454.1834950129,72051.086521647,
387244.6139480354,67054.71232897068,
392126.33160457487,58116.71855549767,
389749.390577514,66078.77979732434,
387760.22840639524,63787.533820477656,
392568.63582216843,58780.774752985475,
391140.6189281401,64455.98610467988,
387621.392536461,69941.00869280675,75.26863237115046
391723.2918028367,58961.279220613476,
386767.7340557523,70438.3742200021,
388325.0496083604,61708.82356162624,91.66072339394337
389593.4672550087,62827.944612347244,
389055.51610300894,62563.70975534978,
387858.202801459,66166.28305643151,
391105.5241100511,69893.09137889562,
388063.4002397784,70604.11721355456,42.0
381161.94145587937,75731.83130650944,
387032.26402930164,65710.9968448501,
390840.3938619846,60413.72164911637,
389786.9081764887,64807.82943452779,
389629.46985874884,72983.70890025202,
392003.70444675605,62250.525905333714,
385598.293761523,71696.97926620183,
388886.9995327986,68282.83197879196,
391475.09745740076,61668.347017048836,
383030.9003861892,74892.69775450153,
384552.44512101845,71604.26520813926,72.2127153173516
389492.3340812321,69100.65295600024,
386040.2724305259,72359.91242861489,
388446.0253048989,69007.98745631037,
386752.1819947503,63813.118882048875,
387996.90382631274,71438.5639437693,
392375.44403306686,56799.16645324238,
388438.86337325984,72101.57649612708,131.0
381273.9471964322,73311.70981241418,
390897.70353726,59895.944565283884,
389485.3601427468,59375.95065434635,
388261.8265524908,66711.6003270567,
389785.93934248394,63418.5478705354,
383286.436419619,71873.8981720737,
388298.1067261507,64051.73669981974,
387397.40719531546,66138.25498927274,
389257.37468274665,62836.485349330476,
383324.94010255154,71991.86668058098,
381629.7158010148,74055.83699726698,
389550.54900427023,69971.83873869953,
388108.9766619896,67628.01481771782,128.0
382576.47955747024,71772.77060683111,
381092.3454660535,73791.85225603668,
388801.7310228309,69752.68149580658,93.0
387283.11026111036,67172.76616692808,
389671.4370595199,64453.53037684064,
381697.5300848855,74608.96072276808,
390280.6117636453,70826.06538656089,
390445.10702387046,58159.7378902979,
392407.40728812205,62796.15135838656,
380652.1647161237,74516.18922983957,
389436.11500747415,71005.89651466899,
391658.1147602575,62576.96037698028,
383680.6929483277,72736.16354554042,
385769.49837060994,70146.20212180894,
388693.4976112239,66303.88935475379,
391725.6619841497,63131.09595608639,
389664.01972191664,67549.10769985926,81.95292719852155
388056.63217950996,62271.49969171696,92.00153032052445
389135.600108609,66967.28146761314,72.0
385088.5701425365,70480.56461603589,126.0
390983.24670302967,58424.05211945524,
387822.00686359237,68825.36405228774,
391954.2522878544,59670.38102485731,
390526.6165753619,65344.75780008415,
387073.20302231243,68606.22237735761,
388334.40010301315,61390.939673760055,
389602.84470947686,62510.09268173598,
389064.8819901623,62245.85309034467,
393567.37871890585,57682.52840470292,
391114.93005038745,69575.51800148319,
387041.58379348414,65393.29604639229,
388286.05561948515,73017.31920099325,
389409.35285943234,60529.64271880173,
391484.51670052495,61350.424292480544,
390355.72201888246,68285.49311252352,
383040.1271498643,74575.42959654235,
383939.42447829037,72491.83178061414,
388944.20363280916,67765.64188409799,
385427.12672516285,73247.42135142816,171.02359901534683
389914.6288910562,69010.68665424126,
389386.26041508274,68428.93742748891,82.7783782577512
393444.9705765306,63206.553947422115,
392384.8860348489,56481.0290488509,
387180.569495102,70665.94631486939,
388448.20976817235,71784.1272471952,
390283.54044964776,60785.342813315554,
388871.323724593,60265.37640220441,
388271.17249845725,66393.9269846094,
388643.50339176494,63725.42249600013,
383334.17508899403,71674.47325834606,
388118.31869457616,67310.38172440487,
382585.69836740213,71455.37684987846,
389947.3846313097,60793.911080689795,
381101.5306715373,73474.56084102027,
388188.1897238844,70640.64163829942,125.28554643047964
387292.43457211077,66855.12372395264,
381706.72796919884,74291.69644246082,
389666.9594644746,71713.92325136714,
392416.8461518598,62478.2649428856,
380661.3398788444,74198.93344449752,
390204.684207286,57768.620722114545,
391667.5374165121,62259.07359244574,
383689.9352227929,72418.79715608929,
392263.6527232731,63395.35167325665,
391735.08576039324,62813.231611515774,
384104.1605733332,74033.62181548942,
388065.97646220756,61953.642562257955,92.49146404970897
389144.9649482074,66649.60854278691,
383278.7711682255,73578.63231941656,
385097.84452081553,70163.08689799429,126.0
390992.6572839796,58105.99920103054,
387221.147344571,62133.9504507794,
387831.3418811371,68507.78458345235,
391963.6832617567,59352.36890367933,
390536.0127845361,65027.00041615122,
387082.52185082104,68288.64255407863,
390953.3623241653,72197.1997101755,61.99999999999999
391118.41653867415,59532.83901256969,
387951.5959035144,62988.76389345458,
388245.35782147985,70123.62970524908,37.0
389803.7350914062,61393.22501244946,
387717.02951288223,69541.98123564039,145.0
393394.49142043147,57845.88405799931,
389054.4797747234,61174.05807032583,
390534.2132264216,62248.18714183677,
390942.2373826505,69738.52952392491,
387319.213631576,64513.16060755832,
390501.1393877473,70463.576506798,162.0
388510.3869330023,65395.79482602056,
387761.38405422133,65176.64368669562,
388323.4279836568,71747.60257421731,131.0
392319.53580428544,60097.97682417033,
391464.8646461954,60596.37525496272,
390365.1126304336,67967.8611090252,
383948.6725451282,72174.45207298784,
388953.56379216915,67448.00471052347,72.0
391907.10355229216,61260.240031011424,
385436.4067446026,72930.05576975914,163.60988385268493
389924.0094227041,68693.09027865113,84.0
389395.62979386526,68111.3228705291,82.11599302894633
393454.4318149211,62888.67253268518,
391770.4278274491,57370.949212454485,
388602.8491896074,60828.18428701481,
386567.2352318565,71553.72757547183,171.8249414962036
387834.7883889072,72671.79328532507,156.4776824129938
386414.5571515791,72469.47588571401,
390292.934258229,60467.397111283535,
382222.3446394507,72415.93036227298,
388880.68705258594,59947.425558781506,
388652.8595544215,63407.619403895944,
387504.7492873148,68198.66004619075,128.0
384053.4224968069,71458.1923593099,73.62573801089151
380488.94807522366,74361.75624633387,
388197.5315777024,70323.13402616733,109.36148949090747
389066.9525821285,65024.51554278113,
381094.11522972153,75178.797405031,
389676.332880093,71396.44324746999,
388831.9133340582,71576.23992209174,
391053.3902186805,63148.167611652665,
390171.77983115194,65988.72978374084,
391120.9541178793,63702.2506979199,
389125.20593970304,65896.14388775274,
383288.00415550824,73261.30605446038,
390613.8750128616,66652.18182866344,
384484.7079346379,71050.87163255078,70.59622057599229
392462.6028509583,58108.11474974009,
391415.31683871854,58015.727005477245,
386469.10085340845,69176.75166994562,71.0
393108.7881249688,63215.08811053496,
390962.76348073495,71879.72483539749,
387960.93744067865,62670.93807752404,88.0
389813.1180451011,61075.310450070705,
387546.69504401385,61053.64765849575,
389040.93656432105,68754.99884006062,
387726.36178843054,69224.4330767173,145.0
393403.9549924834,57527.77852068414,
389063.8465215938,60856.14315680326,
388027.1786011644,73261.6666124849,
390543.6115725076,61930.299812719204,
390951.6398605723,69420.95158329575,
392962.2992820602,58254.24906895721,
389698.59574179415,62110.62125782131,
390510.5317859305,70146.03419135029,162.0
388519.73913334915,65078.06335751114,
389763.6248400608,72702.80926649291,
387770.7200576222,64858.911866574206,
389014.9340010614,72483.65240919785,
385416.4756667999,72177.31052947651,157.7084025220396
388339.91253476264,68336.29049148661,
391916.5324816776,60942.29510959927,
384553.8962102848,72991.78771619052,
384888.22149642895,71595.8423013853,66.02113476195007
390087.30558981304,68847.66080238741,
389310.3073841304,69581.23367830002,93.0
388781.9593241806,68999.53041199257,
391779.8562593364,57052.842890554384,
388612.20630314347,60510.260203114405,
386576.5411698437,71236.27742418567,167.97061791898906
393511.83303311793,62371.018382057766,
387844.12125413574,72354.37510126055,138.1480547040764
390282.6173984588,59395.30454829195,
386423.8591842865,72152.06597760839,
382231.55532916106,72098.56779636048,
390350.22256922687,59949.634232853175,
393643.7427416708,56528.221595128045,
389303.2159324357,59857.20914280586,
390122.0324259034,63410.0152481745,
387514.07778313407,67881.0580268743,128.0
384062.67369632365,71140.76791580822,72.88368910351129
389665.97966189316,70325.90387374799,
385082.1011213808,73573.16941554338,
386688.24386718165,67425.82772020188,
389481.96641672903,68029.79962972907,82.08394543280593
383209.42757535534,71637.95670509628,
381103.29961032484,74861.56420250805,
389128.2947890939,70061.77769258354,162.0
380057.99464390153,74768.78906544358,
391062.79931776243,62830.3119010405,
391658.9109092321,63966.49147966986,
391130.36433774163,63384.417426085085,
383500.52278032264,74603.56319443697,
382675.1836225256,74148.60130320874,
390623.27229334094,66334.47825873729,
384493.9687909165,70733.42499113896,71.92828701069908
392472.04591727845,57790.03116820646,
386616.7728756389,62705.11206032227,
391424.73710901034,57697.651885088686,
386478.4061502112,68859.20292157265,
387347.19518267654,63559.85702358659,
391188.51339392224,64256.29640530227,
384111.9196155959,72328.93703171368,
387641.2194085201,70694.03497935823,42.0
390019.73183404584,68293.95935338324,81.94492505849063
387112.9115404313,70112.43245834592,
388449.9146689757,61745.349640085136,91.51969630774641
393163.54615895334,57136.5902214495,
389929.5686082598,62819.40388415797,
386714.9266144683,65084.092868567895,
387906.03658192913,65966.66514509529,
381286.6408867739,75768.34407734036,
387157.08701558993,65747.5203009423,
390860.076514493,61167.77105982419,
392349.31799233635,61924.069371900856,
385425.7561266838,71859.9001510513,
388349.2591549558,68018.68438946732,
391302.30545904295,61831.580158800425,
384897.49080660974,71278.41376125129,70.13518948428013
389319.6743757966,69263.6683694277,93.0
388791.3151635996,68681.94692420735,
385311.65516465425,72893.53604153158,164.35530905559438
387998.30764035333,61399.50044858282,
388044.7231405534,71239.09225186726,
391435.7913262549,60160.238457236585,
390748.9948174984,67759.80186988859,
391962.1471662544,56571.34575768214,
387891.93508017296,72154.93011464902,127.19975767779707
381618.79812959343,72985.9911739423,
390359.6183648874,59631.6527140739,
384995.8484449415,73654.60297946708,
389312.5889426136,59539.236095826,
390131.42104067985,63092.181492902855,
386965.80815964245,66545.95889973485,
383449.6854771864,72028.38337155367,
381965.36247346236,74047.44667638479,
389675.35393669957,70008.36562289813,
388156.8100042431,67428.43587979699,
390545.409400876,64709.22959394554,
389137.6575073069,69744.23469656547,93.0
387407.9228468839,67209.28982684076,
389719.30681210913,64253.8513641357,
381525.1183907529,74771.77811234389,
390309.6956067885,71261.58641172091,
392185.19499872654,60379.42937404579,
380996.9584895719,74190.54480300684,
389263.4785090298,71168.85867294879,
391110.6976596796,62630.57740095168,
386114.6352418999,69820.25559694458,71.0
388520.82471540134,66466.9778832031,
391552.8808528851,63294.28992030854,
382684.4030991932,73831.30611384273,
390009.4007793439,67222.9721501399,59.0
385961.9722211055,70736.20660369625,
385136.34357375745,70281.08752177427,126.0
390810.42909312266,58587.37251218299,
387946.8094438969,68861.88834480963,
387356.5231751561,63242.06229056875,
390574.49787561595,65145.097402336745,
387122.23028393113,69794.91537091607,145.0
388459.2678643811,61427.46580988481,
389938.9534001404,62501.54763251951,
389094.01486366894,62681.83467695997,
393903.69642272015,57673.919291370294,
387915.3752401843,65648.96475362992,
387166.4094788784,65429.81956022891,
388410.82661571034,73053.8436290595,
392358.7561461135,61606.147074988905,
391311.72082808445,61513.66631304968,
389817.9487603427,68021.3296192422,81.76799091147926
384284.42071348923,72166.0367585329,
388771.54158106,67928.69124253484,
390259.9882491281,68684.62943247006,
388007.6512032266,61081.607449818,
388054.0614880028,70921.61145047225,42.0
387305.35240278684,70702.46932525923,
391971.5802935034,56253.20367428094,
387901.2695177748,71837.4895588222,101.83168639312464
381627.99530992826,72668.65968853694,
389139.8237105733,59702.51601951554,
389745.5008285403,60521.07064621699,
388698.57728503627,60428.63364909426,
388554.2943265342,72455.53705267013,
386975.1259472052,66228.29390950242,
383458.92315976904,71710.99000556764,
381974.56654445134,73730.15564700807,
388166.1532062426,67110.79384889705,
382605.76784865494,72208.11318633961,
388524.08069284627,70632.20672562032,156.510460294352
387417.2498565511,66891.64744233583,
389728.68610549,63936.05774316228,
381534.3124165608,74454.5227113526,
392541.732871331,62514.79752066973,
381006.1413682257,73873.27125750684,
390329.59484219365,57805.15038060088,
391120.1083389075,62312.69931224116,
386123.93240491435,69502.73804004701,71.0
382961.53205735184,72952.37135416486,
391562.30075557716,62976.43445360678,
390018.7845133454,66905.2996494346,59.0
384151.9061301243,73834.251231767,
385971.2654790692,70418.72929057958,
388095.13666394097,62389.62424369353,91.9368544157934
383403.5030638085,73615.14872769991,
385145.61911887885,69963.60086736284,126.0
391519.2511810367,71508.86367640209,
390819.8357987575,58269.328474625734,
387956.14715966966,68544.3089355132,
391992.74397395004,59788.55946202611,
388825.5707056605,63244.4451436878,
390583.89525625756,64827.33107985655,
387102.37703613605,69041.81557056875,
391078.15841094236,72233.72848774484,61.99999999999999
387116.15645271115,62851.20598012791,
388590.6125538919,69797.65347379317,93.0
389928.612914522,61429.753525723056,
387544.4169266046,69704.9742001944,144.99999999999997
392558.4782254341,57708.35587477734,
389390.60428219865,61165.494631297166,
390769.5506743939,69901.53552904743,
388193.0695293938,64768.83327647722,
387367.0436088443,64313.500500694514,
388635.22268535884,65432.32070051478,
387214.233963811,65230.186163211896,
392339.1469320459,60852.09857354103,
391810.4906787936,60269.833029107474,
388039.07488528965,64296.45786462366,
389827.3278119072,67703.69287034361,81.17126993822193
393442.4449050445,57645.99346317468,
384293.67650433426,71848.63929348312,
388780.897871785,67611.0629464921,72.0
391369.0445087262,60995.95702804035,
390269.3765192351,68367.01530471192,82.03073438752213
384707.8713674258,73463.61276187503,
386692.0065606735,71590.2494850614,170.65460476574975
389149.1932541236,59384.53841615309,
389754.88306641445,60203.12020957495,
384392.12142365956,74224.59926076359,
388707.93674057577,60110.69168717177,
387552.57064411946,67999.10147533024,128.0
389940.86275854683,65280.2073921036,
388533.4298754815,70314.69479644042,160.48435762415787
389114.8103423889,64824.856896353296,
380921.724394903,75341.59544912193,
389705.43181517435,71831.92250872217,
380393.5850322516,74760.40803937148,
388728.7899338849,62254.40194741895,91.17121618374073
388659.29769240494,71739.1827626397,
390506.02063264267,63201.76849775573,
391995.03958944225,63957.966991312736,
389999.06830418366,66151.83552631144,
390948.1938610172,63865.42535529141,
389470.5994371993,65569.9226799368,
384161.15798687114,73516.92536669874,
385358.04780625657,71306.50634373035,
383412.73874668154,73297.82251947263,
384532.46938852087,70851.41490951912,71.89277431705817
392289.7465874502,58271.4523208039,
389317.6505317051,66486.52151359401,
388834.9311448024,62926.61973464615,
391087.56226529635,71916.25367664156,62.0
387125.47985393927,62533.384261333624,
388599.96371549304,69480.10573536807,93.0
389937.9985694101,61111.83902233344,
387553.74533555104,69387.4349187857,145.0
392567.92363997526,57390.254412560455,
389477.9780807824,62473.564844068605,
389399.97836754174,60847.575393975196,
390572.7054196287,62366.3230947819,
390778.94928289455,69583.96646341513,
389525.8508907125,62273.83198933844,
387376.3715576308,63995.73713715909,
388644.5775852518,65114.589291073535,
389888.40858088667,72739.3360822197,
387223.55800032994,64912.46304918598,
389350.80495144473,72475.24281535711,
391819.91813274537,59951.84772741108,
385761.5491698654,71851.480992571,
388167.27134934993,68499.32053172361,
391378.46186699276,60678.00736411623,
386473.30977890705,63304.19276948604,
389655.6250188664,69255.21508524886,
388343.7510031929,61073.04234896505,
386701.31519568013,71272.79939300437,167.3792954804869
393339.00090244156,62534.24362174284,
387594.5398740341,60853.88933366416,
389169.9852351505,61528.48681894115,
390618.8130138323,59386.71738479034,
386768.98102335265,71826.2234369482,193.0
390177.4374699896,60112.908675900595,
389648.7565540102,59530.650504886406,
387561.90030883707,67681.49051867069,128.0
384082.6718675273,71893.57664977058,
390001.91543363006,70317.46514265957,162.0
386813.05026581895,67462.35039228674,
389124.17608777987,64507.09435134105,
383554.4087788931,71312.12261303855,
380930.9049178476,75024.37112605672,
380402.7544086596,74443.16557425717,
390515.4177565282,62883.92148430943,
392004.46871457616,63640.13414945653,
382357.94570211245,73522.39488720427,
388216.21649892634,69688.07849469892,
390957.6002081685,63547.6009614823,
389479.97246985155,65252.18718854002,
383548.2563665864,74404.21298109023,
385367.3275399135,70989.06010448812,
382799.9066286851,74185.11667833326,
391079.9198360264,59414.66089576246,
390914.89712507086,72079.20002143011,
392299.18577695417,57953.37761918397,
389327.0196466837,66168.82627389333,
391453.8154374918,58133.92622840868,
388221.107774903,63815.5309089369,
386498.28994718107,69612.30308303771,71.0
386511.8195111236,63422.29575751082,
391313.3769583099,64292.826745968014,
387986.43241828005,70368.09738891032,40.02570509118053
392184.4474191908,58989.21924050027,
386940.3198176463,70275.40609982204,
388786.01096058404,61736.79374719211,
393288.4822914483,57173.124782683306,
386948.4043230392,68569.69944529374,
390836.2214954443,69066.83113791612,
386762.7446022956,64884.45313304028,
388030.8634502372,66003.18996999538,
381622.2405187339,75759.97704035431,
386609.9844627535,65801.04660098729,
392127.0845418899,59507.08418340932,
389360.17099145055,72157.79849721896,
391205.66078328603,60841.26744548822,
392176.50823713816,62087.300396245795,
385770.8373567637,71534.05285859217,
390764.2803769915,61567.31210205159,
388176.614101753,68181.72330738706,
382609.02848654723,74982.48444829274,
389664.9997473031,68937.63202390149,
385359.42466737423,72694.12471952883,163.62127858532625
388169.5072296331,71275.6165556042,
393348.46025933186,62216.33526242324,
386749.11324086407,71073.33258051319,163.1549646132521
390628.21502867405,59068.70910626639,
387774.1836058133,69024.90152616196,
388237.12642342184,71829.07084244736,131.0
390643.8476902227,68476.6006858566,
390186.829391697,59794.936037675885,
387182.6378537093,62015.82622528722,
387839.5290377793,66801.62565586182,
390637.6174513563,58750.68738870541,
387013.6257126453,66346.35813572469,
389401.9871842622,63626.78061468631,
381427.984234539,73783.45817741661,
390011.29703887925,69999.92257787625,162.0
388281.62647007464,67464.96090381162,
390593.2930441288,64509.551319041304,
383563.64919262467,70994.6979437604,
389166.7740420409,70179.79774328537,165.18823381209623
389844.160329432,64290.37934217529,
381869.947738933,74446.13780632461,
390137.04136103205,71424.54648027293,
391984.8448639698,62886.29466764947,
389608.75746510876,70842.92883745838,
391456.2601961651,62304.15214794536,
388866.1764702058,66140.79530715344,
388790.2545678268,67293.42121391276,72.0
383557.4947104115,74086.91818886223,
388229.34224765084,62108.29728543805,93.63440263312299
382809.12880061497,73867.8215453059,
386009.75953523186,70536.73023221549,
390924.2975179928,71761.72064622608,
388713.2770761121,67057.30197084471,72.0
385261.115615387,70317.60732678062,126.0
388230.4546670544,63497.7365800488,
386521.1293700671,63104.50512407153,
390699.3498620426,65181.626627669386,
387995.770045527,70050.58071922086,37.0
392193.8838517402,58671.175859586896,
386949.63469538925,69957.89789005973,
388795.3714933785,61418.90559232151,
393297.9439811522,56854.99230148382,
389968.0623587507,62937.52912614142,
388921.29089299135,62845.026095047004,
386384.0889932496,70646.29430294543,
390845.62208880525,68749.22625859706,
389836.7072697286,67386.04268407325,59.0
386772.05901065085,64566.72085152637,
391380.1056857948,63457.478368524076,
388040.2048077083,65685.4896372024,
386619.29496099026,65483.354567705646,
391215.07467540784,60523.31322150567,
392185.9425161734,61769.3869773615,
390773.6841761418,61249.39351568637,
389645.26895129035,68184.37688138185,82.73990883706696
382618.24600071355,74665.22505527595,
389116.87164647627,67602.58700659682,72.0
393175.63021727226,62379.56386491156,
385368.7035588323,72376.73671031719,162.6465796697455
387739.24078230205,61644.329535235345,
388178.8482745411,70958.13581476123,42.0
386758.4234467266,70755.86011750683,
388246.46859255113,71511.61253474145,
390653.2444637676,68158.97330609587,
389572.7366144939,60684.325778928134,
389044.0761318877,60102.11363701081,
382807.51697043556,72480.54885385526,
388664.36095689965,65868.11698686227,
387848.86571732885,66483.96107410981,
387022.94466903544,66028.68420794539,
383478.94990643114,72463.72588083158,
381437.1767594649,73466.1624319517,
388290.9723708499,67147.31893231132,
390602.6912392717,64191.75811984478,
382950.70732173877,71882.31777086711,
387437.090581743,67644.96667711722,128.0
389853.5423230184,63972.585781058646,
381879.1494819924,74128.86464674538,
391994.2744509959,62568.41700636156,
389618.13016420323,70525.41296079315,
390665.82716683485,57796.54160134827,
391465.67862262705,61986.25630218786,
383834.68807383475,73207.98732422806,
388875.5359580365,65823.09088996096,
385942.0638254694,69983.23162049796,
383009.2618275509,72752.9789659689,
383335.7384366507,73061.91989540223,
391591.3652941465,63412.415749702806,
391533.2346033235,62540.42923271591,
384276.64192246547,73870.76899111611,
386019.05396058585,70219.24398258964,
388722.63264841906,66739.63780406919,
382856.85309367656,73668.45586095568,
385270.3938576383,70000.12072979844,126.0
390684.09557742684,71371.17068700158,
390848.9292519014,58705.56102029445,
387682.0598541914,62161.92416641176,88.0
387975.9595693843,69297.48143800609,
387990.0990796644,63106.87791902529,
390708.74994277896,64863.86036616614,
387447.60244800325,68715.7923402435,
391414.087643136,72225.31611316235,62.0
391579.5350668678,59560.78549959055,
387241.0037349066,62887.72995244513,
389407.00727315235,70570.37535931979,
388417.9822074538,69960.64434942987,
380824.55862259533,74353.36978026776,
390264.75405451155,61421.19390171325,
392359.4876562947,62995.890720703595,
387006.75755640655,69440.86194384778,145.0
392683.4054776097,57744.889370563986,
390231.8258779832,69637.39119037933,
388240.91339864564,64569.17389800716,
387491.8804865751,64350.02468337578,
390961.9031586413,70491.66876762858,
388088.04318311735,65485.856968477194,
387559.55219850194,64903.94983558113,
388315.1886745067,73452.68506668202,
391637.67467932485,60433.106899836144,
389654.64413356053,67866.74900922438,81.88104843141564
392243.2990029232,61251.67886115482,
389126.2356747109,67284.94095553308,72.0
393185.08610866655,62061.65094184365,
384755.62889636843,73264.22180859945,
389944.6802291341,70834.49711724294,
389540.1860046497,68901.10499939125,
382234.8849307738,74872.94012424521,
392231.6336753187,57398.86793206853,
386145.1370685616,71643.6153752783,170.20727386261345
387633.0572151451,72399.31007739449,128.8642945843662
387235.2908058979,67372.34583450117,
386587.11122711044,72306.56625319009,
389582.1149792561,60366.38422299745,
381800.4335778104,72505.78319884506,
389053.44333257404,59784.15391213069,
388797.49182281195,64197.840748343144,
387677.3782271916,68035.62545264442,128.0
389988.7344088447,65080.54948136862,
382959.9342198555,71564.9241806764,
388562.5614984791,70750.2160726398,156.42077204186046
389239.65497775254,64861.383821895244,
381266.5120242829,75015.99383342842,
389532.798424122,71994.86326244273,
389004.5349347369,71413.29156196002,
388676.9299622977,69716.15596610094,93.0
390851.5414151635,62875.38186032013,
391822.2615783134,64121.13953708153,
383018.48945739993,72435.62122977276,
382451.7380845916,71736.25527360964,
390400.85501134186,63919.00654206569,
390344.49732084764,65825.61852350413,
384285.8964749139,73553.44318370418,
385405.8231424081,71107.0503413788,
382866.07682953763,73351.13836184921,
390191.48785492993,66742.21472056473,59.0
384657.2325421899,70887.93367506775,71.64145849826872
390693.4913880764,71053.66430987554,
387691.39603547554,61844.066864971406,
389365.5078497213,66286.90184407262,
387999.44138188084,62789.05660115103,
387456.9293709591,68398.21269358987,
391423.4988274141,71907.83699314545,62.0
391588.95793408586,59242.77319772223,
387250.32983622875,62569.90829052932,
390385.7222706964,70109.50599823284,162.00000000000003
388427.3295017973,69643.10548773246,
381504.99979774404,74019.32346249616,
390274.1470484215,61103.27507677568,
383277.2025984747,72191.2826586736,
388911.9285183237,63162.85594406485,
387388.0801422173,66455.92874284348,
387016.07440929004,69123.31792757766,
392692.85359520826,57426.78796877492,
389429.10494208545,61283.64065452448,
390399.9428027941,62529.531714467186,
390241.212928544,69319.81737525806,
389871.3465588104,61947.40500860293,
388250.2602453482,64251.41094048291,
387501.2111350161,64032.26137744468,
390971.30558624084,70174.12220328682,
388097.3861151376,65168.134261558815,
387568.88397250714,64586.20896137211,
388813.2039556933,72211.15148788092,
391647.0982581687,60115.130477428815,
